city_id,place_id,year,month,northdeg,lat,lon,file_path
BuenosAires,720,2015,6,528,-34.60177730224125,-58.38900349481612,downloaded_data/Images/BuenosAires/BuenosAires_0000720_2015_06_528_-34.60177730224125_-58.38900349481612_yegeaR8Y7ShRxh_IT0t2kw.jpg
BuenosAires,308,2017,6,155,-34.61689043491191,-58.39202605523387,downloaded_data/Images/BuenosAires/BuenosAires_0000308_2017_06_155_-34.61689043491191_-58.39202605523387_ZrSlymLcdexZz8PuWiq1aA.jpg
BuenosAires,669,2019,4,494,-34.60339597977708,-58.40414256185069,downloaded_data/Images/BuenosAires/BuenosAires_0000669_2019_04_494_-34.60339597977708_-58.40414256185069_ktRQ0J8v1fh4tl5ClUpY0Q.jpg
BuenosAires,223,2019,4,366,-34.61955017031975,-58.39659689693114,downloaded_data/Images/BuenosAires/BuenosAires_0000223_2019_04_366_-34.61955017031975_-58.39659689693114__vpigwdiIPD4UhxLPjfRvA.jpg
BuenosAires,1360,2013,10,458,-34.57746470105761,-58.41289432994679,downloaded_data/Images/BuenosAires/BuenosAires_0001360_2013_10_458_-34.57746470105761_-58.41289432994679_nAZ2Xf0te4PDYlS3XybnZw.jpg
BuenosAires,1038,2014,7,324,-34.58995214261123,-58.40589044206985,downloaded_data/Images/BuenosAires/BuenosAires_0001038_2014_07_324_-34.58995214261123_-58.40589044206985_kBG8vbIQ5v2nDJ0utCUwxQ.jpg
BuenosAires,310,2016,10,434,-34.61672542759233,-58.38899850877813,downloaded_data/Images/BuenosAires/BuenosAires_0000310_2016_10_434_-34.61672542759233_-58.38899850877813_9vLYl9IPx5vSm8jv5yEEqA.jpg
BuenosAires,782,2014,1,336,-34.59870776822245,-58.41901866412798,downloaded_data/Images/BuenosAires/BuenosAires_0000782_2014_01_336_-34.59870776822245_-58.41901866412798_bFvvbUGq5iJaL0HVZsdKXQ.jpg
BuenosAires,1340,2014,10,177,-34.57923813646443,-58.38155886669048,downloaded_data/Images/BuenosAires/BuenosAires_0001340_2014_10_177_-34.57923813646443_-58.38155886669048_K08oJiOCGBIvnT7ro2ZNwA.jpg
BuenosAires,544,2014,5,467,-34.6077992873816,-58.40703360322419,downloaded_data/Images/BuenosAires/BuenosAires_0000544_2014_05_467_-34.6077992873816_-58.40703360322419_isjd7QsjIK9ANfCzSpA_vA.jpg
BuenosAires,97,2019,5,527,-34.62415334874768,-58.40120093385521,downloaded_data/Images/BuenosAires/BuenosAires_0000097_2019_05_527_-34.62415334874768_-58.40120093385521_3MjY8sEv0dDvQuaHNFQD-w.jpg
BuenosAires,396,2014,10,294,-34.61372928430751,-58.38319479375703,downloaded_data/Images/BuenosAires/BuenosAires_0000396_2014_10_294_-34.61372928430751_-58.38319479375703_Co2rj6SUsk6yguhw32kNWA.jpg
BuenosAires,65,2014,3,521,-34.62568986130564,-58.38723066050206,downloaded_data/Images/BuenosAires/BuenosAires_0000065_2014_03_521_-34.62568986130564_-58.38723066050206_1DyMQGf961D081lzNF-TGA.jpg
BuenosAires,664,2014,4,465,-34.6031744125152,-58.41151371348827,downloaded_data/Images/BuenosAires/BuenosAires_0000664_2014_04_465_-34.6031744125152_-58.41151371348827_FCYIx7S8prPydJzGp_NvwA.jpg
BuenosAires,267,2014,7,584,-34.61821034570042,-58.3920404408511,downloaded_data/Images/BuenosAires/BuenosAires_0000267_2014_07_584_-34.61821034570042_-58.3920404408511_4Avgl9jV3kfswI-yVWHA-w.jpg
BuenosAires,98,2016,11,481,-34.6241114275557,-58.39917144902189,downloaded_data/Images/BuenosAires/BuenosAires_0000098_2016_11_481_-34.6241114275557_-58.39917144902189_3k7b4UwoeIydAjQLvWI3dA.jpg
BuenosAires,734,2016,9,608,-34.60170868840986,-58.36808183380607,downloaded_data/Images/BuenosAires/BuenosAires_0000734_2016_09_608_-34.60170868840986_-58.36808183380607_Q-h-h-yfTCwrhu_VizcYQQ.jpg
BuenosAires,999,2016,10,279,-34.59121081268837,-58.40255500366402,downloaded_data/Images/BuenosAires/BuenosAires_0000999_2016_10_279_-34.59121081268837_-58.40255500366402_7IeaBRJ77rCPkkY4gm2YDw.jpg
BuenosAires,41,2017,7,168,-34.62560821759617,-58.42303929312703,downloaded_data/Images/BuenosAires/BuenosAires_0000041_2017_07_168_-34.62560821759617_-58.42303929312703_NMdMugD7GXTAZDONVNTsjQ.jpg
BuenosAires,1093,2013,10,414,-34.58832435256912,-58.38449222807125,downloaded_data/Images/BuenosAires/BuenosAires_0001093_2013_10_414_-34.58832435256912_-58.38449222807125_Ew8vTOoxLZZlYIzcSrBjWg.jpg
BuenosAires,158,2016,11,232,-34.62265217105475,-58.37100403445114,downloaded_data/Images/BuenosAires/BuenosAires_0000158_2016_11_232_-34.62265217105475_-58.37100403445114_d4jFlIbpeJZtrbi13lIeqQ.jpg
BuenosAires,451,2014,10,378,-34.61113724352124,-58.42339734254728,downloaded_data/Images/BuenosAires/BuenosAires_0000451_2014_10_378_-34.61113724352124_-58.42339734254728_6Ksu-1QTUEDoJe1QIjSjrA.jpg
BuenosAires,557,2014,11,248,-34.60767738983984,-58.38757921048889,downloaded_data/Images/BuenosAires/BuenosAires_0000557_2014_11_248_-34.60767738983984_-58.38757921048889_MJzF9BoTSyLgENFmjaaHqw.jpg
BuenosAires,1382,2014,11,422,-34.5792319484353,-58.38134834327042,downloaded_data/Images/BuenosAires/BuenosAires_0001382_2014_11_422_-34.5792319484353_-58.38134834327042_TLRt089EKE5ejlr-JZiCng.jpg
BuenosAires,159,2014,1,397,-34.62270927983017,-58.36950269428989,downloaded_data/Images/BuenosAires/BuenosAires_0000159_2014_01_397_-34.62270927983017_-58.36950269428989_8mlqD8LIikEJGF2eI4EeQQ.jpg
BuenosAires,529,2014,5,457,-34.60932845154172,-58.36942640369207,downloaded_data/Images/BuenosAires/BuenosAires_0000529_2014_05_457_-34.60932845154172_-58.36942640369207_s46imyMDc2kJM5v3C48uSA.jpg
BuenosAires,635,2014,2,207,-34.60440419664028,-58.39354164807785,downloaded_data/Images/BuenosAires/BuenosAires_0000635_2014_02_207_-34.60440419664028_-58.39354164807785_geIMewYGeLOO4Y2HKqa9fQ.jpg
BuenosAires,291,2014,5,611,-34.61664304341054,-58.41756294106843,downloaded_data/Images/BuenosAires/BuenosAires_0000291_2014_05_611_-34.61664304341054_-58.41756294106843_l1lyN1AeLRFnR6pEiS4bwA.jpg
BuenosAires,337,2017,6,262,-34.61530588682854,-58.41001350165364,downloaded_data/Images/BuenosAires/BuenosAires_0000337_2017_06_262_-34.61530588682854_-58.41001350165364_Eb870oIwHC9mZ2X5a8V7yQ.jpg
BuenosAires,849,2014,8,172,-34.5972000425752,-58.3798707630718,downloaded_data/Images/BuenosAires/BuenosAires_0000849_2014_08_172_-34.5972000425752_-58.3798707630718_dJvmq-Yi32ZLkcmVP-srAw.jpg
BuenosAires,486,2017,8,249,-34.61063931077591,-58.37060764638777,downloaded_data/Images/BuenosAires/BuenosAires_0000486_2017_08_249_-34.61063931077591_-58.37060764638777_i0IRbwen3p6Lu8SwfXTKcA.jpg
BuenosAires,47,2013,10,397,-34.62575518826555,-58.41467932110231,downloaded_data/Images/BuenosAires/BuenosAires_0000047_2013_10_397_-34.62575518826555_-58.41467932110231_qFJIMiV8JOwbx9aRW63IZg.jpg
BuenosAires,784,2015,6,224,-34.59870314733641,-58.41606089533303,downloaded_data/Images/BuenosAires/BuenosAires_0000784_2015_06_224_-34.59870314733641_-58.41606089533303_W1U3sWYdGHqWbXUzIVYPOQ.jpg
BuenosAires,823,2015,6,401,-34.59723509143664,-58.41887306760449,downloaded_data/Images/BuenosAires/BuenosAires_0000823_2015_06_401_-34.59723509143664_-58.41887306760449__iBxm2NsnWrM0e8cCoAm-w.jpg
BuenosAires,671,2019,4,590,-34.60324783115943,-58.40087760739414,downloaded_data/Images/BuenosAires/BuenosAires_0000671_2019_04_590_-34.60324783115943_-58.40087760739414_nOmOJZWvZ2wF7ZiFGLspTg.jpg
BuenosAires,46,2015,2,398,-34.62564056415766,-58.4174976370612,downloaded_data/Images/BuenosAires/BuenosAires_0000046_2015_02_398_-34.62564056415766_-58.4174976370612_7YmrqxYV1gugG59j24Q1nQ.jpg
BuenosAires,896,2013,10,144,-34.59553737883341,-58.370660228329,downloaded_data/Images/BuenosAires/BuenosAires_0000896_2013_10_144_-34.59553737883341_-58.370660228329_XJfdX2KtegjnFaDj1Hpyxg.jpg
BuenosAires,672,2016,12,393,-34.60318717793957,-58.39960266610623,downloaded_data/Images/BuenosAires/BuenosAires_0000672_2016_12_393_-34.60318717793957_-58.39960266610623_u2WWGhDk6Y3Rt0vn-PmE6w.jpg
Chicago,3340,2019,8,259,41.88085960215552,-87.66665339598792,downloaded_data/Images/Chicago/Chicago_0003340_2019_08_259_41.88085960215552_-87.66665339598792_RksRursOILyetOu_93Qw3Q.jpg
Chicago,2588,2014,9,319,41.8707547440283,-87.63049937346767,downloaded_data/Images/Chicago/Chicago_0002588_2014_09_319_41.8707547440283_-87.63049937346767_jOdPcMugCMdoQU9hLFk0Yw.jpg
Chicago,2225,2019,7,113,41.86673465246128,-87.67154775681021,downloaded_data/Images/Chicago/Chicago_0002225_2019_07_113_41.86673465246128_-87.67154775681021_jzsomStJz43Nh2nBtv6k8g.jpg
Chicago,6655,2014,11,262,41.92270276521288,-87.66847897416142,downloaded_data/Images/Chicago/Chicago_0006655_2014_11_262_41.92270276521288_-87.66847897416142_LUjlTtgeyx4-bcKr-1fs4g.jpg
Chicago,3746,2015,7,214,41.88582655897763,-87.65566368648622,downloaded_data/Images/Chicago/Chicago_0003746_2015_07_214_41.88582655897763_-87.65566368648622_Z0YDy234h2oPKGiUnFVuVw.jpg
Chicago,1531,2018,7,213,41.85785872347169,-87.65640787908204,downloaded_data/Images/Chicago/Chicago_0001531_2018_07_213_41.85785872347169_-87.65640787908204_ZF-N7WSaOr3aaBT66cy24Q.jpg
Chicago,2039,2014,10,153,41.86383939851594,-87.62254227222016,downloaded_data/Images/Chicago/Chicago_0002039_2014_10_153_41.86383939851594_-87.62254227222016_IiyTQqQRPRwqEZaBH22XzA.jpg
Chicago,2492,2013,9,233,41.86975091645839,-87.64349740601803,downloaded_data/Images/Chicago/Chicago_0002492_2013_09_233_41.86975091645839_-87.64349740601803_7HS4-b_l71rTzJxx1IAFBw.jpg
Chicago,2267,2012,9,335,41.86726184910162,-87.63342186233295,downloaded_data/Images/Chicago/Chicago_0002267_2012_09_335_41.86726184910162_-87.63342186233295_yMZJfMsaFlhh99odbncafw.jpg
Chicago,4998,2011,6,162,41.90184820235278,-87.66752089299465,downloaded_data/Images/Chicago/Chicago_0004998_2011_06_162_41.90184820235278_-87.66752089299465_A8xrzYdp_HGX_OMqnzcweA.jpg
Chicago,3135,2018,5,202,41.87810270741505,-87.63449076993022,downloaded_data/Images/Chicago/Chicago_0003135_2018_05_202_41.87810270741505_-87.63449076993022_8xayZ78Pcr1Xll-QdBWyIg.jpg
Chicago,4907,2015,7,318,41.90074249890581,-87.67964744402771,downloaded_data/Images/Chicago/Chicago_0004907_2015_07_318_41.90074249890581_-87.67964744402771_vAl1U8T5KOEKHkLMXsWSYg.jpg
Chicago,1269,2018,6,328,41.85485586598583,-87.68246703740829,downloaded_data/Images/Chicago/Chicago_0001269_2018_06_328_41.85485586598583_-87.68246703740829_OJ17vcvYtu0IjcltsiHPRw.jpg
Chicago,2399,2018,10,250,41.86877192116432,-87.65672622836304,downloaded_data/Images/Chicago/Chicago_0002399_2018_10_250_41.86877192116432_-87.65672622836304_0BFuMc21vR2xpWBo8v9wgw.jpg
Chicago,348,2017,11,325,41.84284852431465,-87.6576213916488,downloaded_data/Images/Chicago/Chicago_0000348_2017_11_325_41.84284852431465_-87.6576213916488_M_b5qHgMqaXFSUnMmLZevw.jpg
Chicago,4606,2007,8,118,41.89703128290355,-87.66450350459421,downloaded_data/Images/Chicago/Chicago_0004606_2007_08_118_41.89703128290355_-87.66450350459421_lG05S8sC42FdeCKoI51fJw.jpg
Chicago,105,2014,9,265,41.83989298616204,-87.65957072419752,downloaded_data/Images/Chicago/Chicago_0000105_2014_09_265_41.83989298616204_-87.65957072419752_65H8CzRE8g7Krt_hw6Va5w.jpg
Chicago,3325,2019,8,119,41.88085716243859,-87.68154998993252,downloaded_data/Images/Chicago/Chicago_0003325_2019_08_119_41.88085716243859_-87.68154998993252_yBVbX5jMyGpVmEZl_CsRmQ.jpg
Chicago,1383,2018,6,272,41.85583422315883,-87.65149736776607,downloaded_data/Images/Chicago/Chicago_0001383_2018_06_272_41.85583422315883_-87.65149736776607_C_Bvw4h_SfTz2WDjnTDKBw.jpg
Chicago,4693,2017,9,114,41.89789293051805,-87.65660460493771,downloaded_data/Images/Chicago/Chicago_0004693_2017_09_114_41.89789293051805_-87.65660460493771_EF_NRga9HHqvyFEDj5uOlw.jpg
Chicago,1061,2018,6,170,41.85252291285263,-87.65162167088472,downloaded_data/Images/Chicago/Chicago_0001061_2018_06_170_41.85252291285263_-87.65162167088472_yd_WgvbT4KZYeThufLoe2Q.jpg
Chicago,3775,2014,5,227,41.8857558945085,-87.62645471297748,downloaded_data/Images/Chicago/Chicago_0003775_2014_05_227_41.8857558945085_-87.62645471297748_od-hTnhh7hqkDOipxYu7GQ.jpg
Chicago,3249,2019,8,346,41.87997884731947,-87.6785308851742,downloaded_data/Images/Chicago/Chicago_0003249_2019_08_346_41.87997884731947_-87.6785308851742_aEXdXLsL4q4AADZ7acLQeQ.jpg
Chicago,2122,2011,6,167,41.8648135350283,-87.62260138187204,downloaded_data/Images/Chicago/Chicago_0002122_2011_06_167_41.8648135350283_-87.62260138187204_b_STquCwQrhV_qFDdyAoAg.jpg
Chicago,2720,2018,8,219,41.87300226670121,-87.65449090656051,downloaded_data/Images/Chicago/Chicago_0002720_2018_08_219_41.87300226670121_-87.65449090656051_Jt8FmwvdrRywQG9mc1fvaA.jpg
Chicago,2331,2017,10,205,41.86785377636286,-87.64454644416736,downloaded_data/Images/Chicago/Chicago_0002331_2017_10_205_41.86785377636286_-87.64454644416736_pTaet7gHJBLDmSATTSg2qA.jpg
Chicago,2660,2015,6,325,41.87216653865632,-87.63248126162439,downloaded_data/Images/Chicago/Chicago_0002660_2015_06_325_41.87216653865632_-87.63248126162439_0VgF2f-hubAa-95ZIgw_sw.jpg
Chicago,2830,2017,6,171,41.87384599126423,-87.62413640290632,downloaded_data/Images/Chicago/Chicago_0002830_2017_06_171_41.87384599126423_-87.62413640290632_HhNqP40TGxojRGgcanbflg.jpg
Chicago,2939,2014,10,285,41.87595769455237,-87.67252760652153,downloaded_data/Images/Chicago/Chicago_0002939_2014_10_285_41.87595769455237_-87.67252760652153_oW6bbwKAk2qzQpoixxmOJg.jpg
Chicago,1881,2018,6,299,41.8618090180753,-87.6273826119579,downloaded_data/Images/Chicago/Chicago_0001881_2018_06_299_41.8618090180753_-87.6273826119579_QQ4UhjnDYf39vhy9hh9flA.jpg
Chicago,596,2019,10,175,41.84587944853673,-87.64748079813232,downloaded_data/Images/Chicago/Chicago_0000596_2019_10_175_41.84587944853673_-87.64748079813232_lBQcLvmWg7DD_QIMHqmPbw.jpg
Chicago,4750,2016,9,257,41.89863660054998,-87.67845654606002,downloaded_data/Images/Chicago/Chicago_0004750_2016_09_257_41.89863660054998_-87.67845654606002_s6AnVpXpq_kdjy-IWxNm4Q.jpg
Chicago,1603,2019,7,145,41.85867873850403,-87.66744508662055,downloaded_data/Images/Chicago/Chicago_0001603_2019_07_145_41.85867873850403_-87.66744508662055_f21cM7muFgkm8ZGxkGXx5A.jpg
Chicago,3197,2011,6,200,41.87916257066586,-87.65158150579629,downloaded_data/Images/Chicago/Chicago_0003197_2011_06_200_41.87916257066586_-87.65158150579629_SAGFkWgleD7UmsSXeDnfPw.jpg
Chicago,28,2019,7,143,41.83883346323336,-87.66146859593594,downloaded_data/Images/Chicago/Chicago_0000028_2019_07_143_41.83883346323336_-87.66146859593594_ccZwOwxfw9-nlhXsh2cVGQ.jpg
Chicago,4517,2013,9,130,41.89585494238228,-87.67741218764843,downloaded_data/Images/Chicago/Chicago_0004517_2013_09_130_41.89585494238228_-87.67741218764843_EbqJcdPFNB4iGNt995KtfQ.jpg
Chicago,1911,2009,4,242,41.86272860657466,-87.67125491199171,downloaded_data/Images/Chicago/Chicago_0001911_2009_04_242_41.86272860657466_-87.67125491199171_GmtQKP8A4-LQphForEfj4A.jpg
Chicago,1155,2017,6,335,41.85279108464401,-87.6373515003154,downloaded_data/Images/Chicago/Chicago_0001155_2017_06_335_41.85279108464401_-87.6373515003154_EDOFVMW4vu-DxASC04Hp-A.jpg
Chicago,2749,2017,6,121,41.87312084152035,-87.6254399615172,downloaded_data/Images/Chicago/Chicago_0002749_2017_06_121_41.87312084152035_-87.6254399615172_jz-hIBy4dgy1TL4GO6hj0w.jpg
Chicago,3383,2017,7,263,41.8808431899902,-87.6234594546289,downloaded_data/Images/Chicago/Chicago_0003383_2017_07_263_41.8808431899902_-87.6234594546289_jclM941q09voCGbkIoqc4A.jpg
Chicago,6275,2018,11,153,41.91783408814639,-87.65439226092552,downloaded_data/Images/Chicago/Chicago_0006275_2018_11_153_41.91783408814639_-87.65439226092552_mGHKYwugk_9M1KP_GYWoLQ.jpg
Chicago,4517,2015,7,127,41.89589445901473,-87.67740419995116,downloaded_data/Images/Chicago/Chicago_0004517_2015_07_127_41.89589445901473_-87.67740419995116_HOtVjjfj85uZgxCRY_fs3Q.jpg
Chicago,534,2007,7,101,41.84485648024438,-87.62916153088003,downloaded_data/Images/Chicago/Chicago_0000534_2007_07_101_41.84485648024438_-87.62916153088003_8JK7FA2zSxZZ0YY-8_J3uw.jpg
Chicago,3792,2018,5,301,41.88660346685104,-87.68850256609608,downloaded_data/Images/Chicago/Chicago_0003792_2018_05_301_41.88660346685104_-87.68850256609608_6MlLAgTU4GTwrJJYuHkL3Q.jpg
Chicago,5813,2018,7,300,41.9118362666955,-87.6422581780005,downloaded_data/Images/Chicago/Chicago_0005813_2018_07_300_41.9118362666955_-87.6422581780005_nTz4HEHJnQ9UFmhKB-_FbQ.jpg
Chicago,1780,2016,8,127,41.86085544244453,-87.6440970548286,downloaded_data/Images/Chicago/Chicago_0001780_2016_08_127_41.86085544244453_-87.6440970548286_EkHKLeTgyE3IGn4neMlU_Q.jpg
Chicago,6094,2018,7,222,41.91581710318602,-87.67756185868127,downloaded_data/Images/Chicago/Chicago_0006094_2018_07_222_41.91581710318602_-87.67756185868127_B8QNh2zwolzrRtjiKnDNbA.jpg
Chicago,320,2017,10,119,41.84284888902321,-87.68541617201355,downloaded_data/Images/Chicago/Chicago_0000320_2017_10_119_41.84284888902321_-87.68541617201355_H8FLNHl0dYQ-PnYyL8IvTA.jpg
Chicago,4179,2018,7,166,41.89082315313006,-87.61769868412598,downloaded_data/Images/Chicago/Chicago_0004179_2018_07_166_41.89082315313006_-87.61769868412598_paQbw7x81Tn7Oyej9wg4AA.jpg
Chicago,6172,2014,11,315,41.91697915736314,-87.67851530752971,downloaded_data/Images/Chicago/Chicago_0006172_2014_11_315_41.91697915736314_-87.67851530752971_LwqdQ3uIkkTQ4Je_cdvS8Q.jpg
Chicago,2148,2011,5,132,41.86583582199731,-87.67647466512408,downloaded_data/Images/Chicago/Chicago_0002148_2011_05_132_41.86583582199731_-87.67647466512408_39SkHc2qOTsiNDwvyw4OuA.jpg
Chicago,3511,2013,9,200,41.88290071725059,-87.65322065429449,downloaded_data/Images/Chicago/Chicago_0003511_2013_09_200_41.88290071725059_-87.65322065429449_dF7BeF75B4saiHefMiXnfA.jpg
Chicago,4117,2014,9,252,41.8907831838513,-87.67948248062639,downloaded_data/Images/Chicago/Chicago_0004117_2014_09_252_41.8907831838513_-87.67948248062639_w7eN8t2vnLYFWjc4llvjag.jpg
Chicago,4146,2015,10,254,41.89087651633176,-87.65039459550876,downloaded_data/Images/Chicago/Chicago_0004146_2015_10_254_41.89087651633176_-87.65039459550876_1D7-ow6P4GQBFK4y3OYkpg.jpg
Chicago,4839,2018,5,313,41.89979748251886,-87.66865320191751,downloaded_data/Images/Chicago/Chicago_0004839_2018_05_313_41.89979748251886_-87.66865320191751_K7WsX0hLLCzz-C9Wrh9BzQ.jpg
Chicago,6122,2009,3,331,41.91581913365916,-87.64965171533593,downloaded_data/Images/Chicago/Chicago_0006122_2009_03_331_41.91581913365916_-87.64965171533593_6Um9kbqXs17f4NadT9i8tg.jpg
Chicago,6678,2007,9,352,41.92286627657547,-87.64625136184372,downloaded_data/Images/Chicago/Chicago_0006678_2007_09_352_41.92286627657547_-87.64625136184372_BYyaSawuJ5UvKU48GGQjOg.jpg
Chicago,2942,2014,7,194,41.876046146116,-87.66951751809096,downloaded_data/Images/Chicago/Chicago_0002942_2014_07_194_41.876046146116_-87.66951751809096_DMjcn4wQamml6JD-2tPAwQ.jpg
Chicago,4115,2013,8,299,41.89077258488291,-87.68156086533881,downloaded_data/Images/Chicago/Chicago_0004115_2013_08_299_41.89077258488291_-87.68156086533881_2MRaoqKksKO2fegk3Ln18A.jpg
Chicago,6685,2017,7,287,41.92288941529755,-87.6395729094033,downloaded_data/Images/Chicago/Chicago_0006685_2017_07_287_41.92288941529755_-87.6395729094033_Kt2yBd5MbioKQBifLI4jMw.jpg
Chicago,1345,2018,6,108,41.85577696881501,-87.6825269242713,downloaded_data/Images/Chicago/Chicago_0001345_2018_06_108_41.85577696881501_-87.6825269242713_c_4W7Gel67AEoy5X654WWw.jpg
Chicago,4998,2017,10,166,41.9018382014351,-87.66750529965897,downloaded_data/Images/Chicago/Chicago_0004998_2017_10_166_41.9018382014351_-87.66750529965897_lC7byNNechFJGOYQFzFvMQ.jpg
Chicago,5346,2017,7,123,41.90572061999738,-87.63550915724932,downloaded_data/Images/Chicago/Chicago_0005346_2017_07_123_41.90572061999738_-87.63550915724932_G4ybs30NfM8-Aezq0-zyXQ.jpg
Chicago,1881,2015,6,290,41.86180714872212,-87.6273810269029,downloaded_data/Images/Chicago/Chicago_0001881_2015_06_290_41.86180714872212_-87.6273810269029_thvuVa-m-aovw2foDuSrlg.jpg
Chicago,355,2018,6,192,41.84290482003035,-87.65229512308682,downloaded_data/Images/Chicago/Chicago_0000355_2018_06_192_41.84290482003035_-87.65229512308682_ErxbwhrIRv7JSSQu0AW0gw.jpg
Chicago,2110,2014,9,136,41.8649789472959,-87.63045898791042,downloaded_data/Images/Chicago/Chicago_0002110_2014_09_136_41.8649789472959_-87.63045898791042_X2fRA0s61TOjdeDTS4TMTg.jpg
Chicago,2040,2015,10,246,41.86387322381997,-87.61926868969448,downloaded_data/Images/Chicago/Chicago_0002040_2015_10_246_41.86387322381997_-87.61926868969448_5slF_mewuv9GvDwZLf_0PA.jpg
Chicago,6529,2019,7,166,41.9208358251147,-87.63758553896776,downloaded_data/Images/Chicago/Chicago_0006529_2019_07_166_41.9208358251147_-87.63758553896776_168Fio1fWOkWPa9a8k5r0g.jpg
Chicago,6600,2015,11,296,41.92188440058896,-87.64539889339467,downloaded_data/Images/Chicago/Chicago_0006600_2015_11_296_41.92188440058896_-87.64539889339467_sXpI_1EA4QzUXSVxgwrwYQ.jpg
Chicago,2061,2014,9,143,41.86490014340266,-87.67848759381921,downloaded_data/Images/Chicago/Chicago_0002061_2014_09_143_41.86490014340266_-87.67848759381921_0fjpWJmBOSSYlMyrpaTC9A.jpg
Chicago,5819,2017,7,154,41.9118514985017,-87.63671184643954,downloaded_data/Images/Chicago/Chicago_0005819_2017_07_154_41.9118514985017_-87.63671184643954_2zKfOrN314zSCRnuwfUneA.jpg
Chicago,6115,2018,11,276,41.91581656745968,-87.65637973912285,downloaded_data/Images/Chicago/Chicago_0006115_2018_11_276_41.91581656745968_-87.65637973912285_YP67xMg7adI7QdDYPavAWg.jpg
Chicago,2457,2016,10,207,41.86980898627931,-87.68366720267893,downloaded_data/Images/Chicago/Chicago_0002457_2016_10_207_41.86980898627931_-87.68366720267893_PedKwUaCwE9WdGPQ_B-uNQ.jpg
Chicago,3031,2015,10,307,41.87678066495724,-87.65941671755576,downloaded_data/Images/Chicago/Chicago_0003031_2015_10_307_41.87678066495724_-87.65941671755576_Au-qvRFNPQetuWRdPA4HMw.jpg
Chicago,291,2015,7,197,41.84181677255567,-87.63420219670196,downloaded_data/Images/Chicago/Chicago_0000291_2015_07_197_41.84181677255567_-87.63420219670196_79A4oZkp3AIHuV3HXzJu3Q.jpg
Chicago,2506,2019,7,305,41.86980669673002,-87.62757141282306,downloaded_data/Images/Chicago/Chicago_0002506_2019_07_305_41.86980669673002_-87.62757141282306_AB67UYW4goXZGOTdvMWH0A.jpg
Chicago,6914,2015,8,169,41.92586813328958,-87.6475671338748,downloaded_data/Images/Chicago/Chicago_0006914_2015_08_169_41.92586813328958_-87.6475671338748_wNV_KxTaFykCCpC_Cpn5fQ.jpg
Chicago,1310,2016,10,132,41.85484338051587,-87.64451677876511,downloaded_data/Images/Chicago/Chicago_0001310_2016_10_132_41.85484338051587_-87.64451677876511_xnvQdbyF59NlsAgpcCP8lw.jpg
Chicago,6919,2014,8,200,41.92557068020356,-87.64253462658654,downloaded_data/Images/Chicago/Chicago_0006919_2014_08_200_41.92557068020356_-87.64253462658654_Eao0qRaq-XQBp_my_BYMPA.jpg
Chicago,3615,2015,8,310,41.88382192765864,-87.62783092799431,downloaded_data/Images/Chicago/Chicago_0003615_2015_08_310_41.88382192765864_-87.62783092799431_R-lNDIXBmrhqChBoXtIRAQ.jpg
Chicago,1158,2015,7,354,41.85279307266733,-87.63038782561745,downloaded_data/Images/Chicago/Chicago_0001158_2015_07_354_41.85279307266733_-87.63038782561745_ajhaiTUs-NLDDJiMP2f1WA.jpg
Chicago,2269,2011,10,297,41.86727010699753,-87.63547013819921,downloaded_data/Images/Chicago/Chicago_0002269_2011_10_297_41.86727010699753_-87.63547013819921_3ZQJB1ONrzbyLoQn826QMQ.jpg
Chicago,506,2019,9,230,41.84470613619269,-87.65337537995109,downloaded_data/Images/Chicago/Chicago_0000506_2019_09_230_41.84470613619269_-87.65337537995109_PDUEo5Bs7EGRt9t8Nq7WkA.jpg
Chicago,3191,2014,7,276,41.87906839236457,-87.65754178265074,downloaded_data/Images/Chicago/Chicago_0003191_2014_07_276_41.87906839236457_-87.65754178265074_gfO5rb0iuZXGYr-B3uIL7Q.jpg
Chicago,2931,2011,10,282,41.87588118839888,-87.68042081274693,downloaded_data/Images/Chicago/Chicago_0002931_2011_10_282_41.87588118839888_-87.68042081274693_v5FjJVipum-7XV4LpfVocQ.jpg
Chicago,83,2018,10,178,41.83981260844246,-87.68533593731327,downloaded_data/Images/Chicago/Chicago_0000083_2018_10_178_41.83981260844246_-87.68533593731327_lU7NERj-R_Hb3On3aQFB3A.jpg
Chicago,6773,2018,6,102,41.92386716899414,-87.63038699705389,downloaded_data/Images/Chicago/Chicago_0006773_2018_06_102_41.92386716899414_-87.63038699705389_JErdlvyJVaZO-QP_6LUnAw.jpg
Chicago,2980,2011,10,313,41.87567664453502,-87.63141321216253,downloaded_data/Images/Chicago/Chicago_0002980_2011_10_313_41.87567664453502_-87.63141321216253_26_VEPezZbgPyzcNG85C1Q.jpg
Chicago,1397,2009,4,275,41.85578366484467,-87.63986727270941,downloaded_data/Images/Chicago/Chicago_0001397_2009_04_275_41.85578366484467_-87.63986727270941_nuy1FwZzdDQPpANafWVEJA.jpg
Chicago,3349,2008,5,315,41.88082053781346,-87.65713543433364,downloaded_data/Images/Chicago/Chicago_0003349_2008_05_315_41.88082053781346_-87.65713543433364_wwZolyiQEpCzdXmqzJu9Ew.jpg
Chicago,591,2011,10,194,41.84576154245488,-87.64558663926364,downloaded_data/Images/Chicago/Chicago_0000591_2011_10_194_41.84576154245488_-87.64558663926364_LXyVh2boE_ftILyqmvUeDw.jpg
